date,time,zipcode_id,alimentos,restaurantes,hoteles,ocio,health_goods,aerolineas,servicios,bienes,gasolina,total
20250606,6,6200,240.0,185.0,,,98.01,,,523.01,,523.01
20250601,7,8220,550.5,,,,2017.5,,,2568.0,,2568.0
20250609,18,15970,2730.1,,,,,,,29682.39,,29682.39
20250523,10,2860,,,,,,,,69893.47,,69893.47
20250525,13,15970,2221.33,,,,,,,5504.15,,5504.15
20250508,1,11230,,,,,,,,1309.91,,1309.91
20250524,6,4980,559.0,,,,,,,559.0,,559.0
20250530,17,2440,741.19,3010.1,,,,,3010.1,741.19,,3751.29
20250502,23,14610,1100.5,,,,,,,1100.5,,1100.5
20250529,20,3230,6313.79,,,,,,,24579.49,,24579.49
20250514,7,6200,122.13,550.0,,,1832.21,,,2504.34,,2504.34
20250613,18,2860,,,,,,,,92408.98,,92408.98
20250518,20,6070,13701.67,,,,,,,13701.67,,13701.67
20250607,18,14610,1863.0,,,,,,,1863.0,,1863.0
20250505,0,14389,,,,,,,5718.0,,,5718.0
20250514,4,1408,2126.0,,,,,,,2126.0,,2126.0
20250612,1,9227,98.0,,,,,,,98.0,,98.0
20250505,8,7370,7673.15,,,,604.01,,,8277.16,,8277.16
20250515,20,10020,3306.72,,,,,,,3306.72,,3306.72
20250515,0,9250,,1008.01,,,,,1008.01,,,1008.01
20250525,12,6200,1744.5,58.0,,,8267.01,,,10069.51,,10069.51
20250529,3,1408,1255.0,,,,,,,1255.0,,1255.0
20250612,4,9227,15.0,,,,,,,15.0,,15.0
20250523,20,15970,3035.2,,,,,,,22819.24,,22819.24
20250503,8,15600,1125.5,,,,,,,1125.5,,1125.5
20250508,7,9770,20.0,,,,,,,20.0,,20.0
20250510,16,3023,15724.78,,,,,,,15724.78,,15724.78
20250610,7,16020,2374.48,,,,12888.96,,,19263.44,,19263.44
20250612,17,4100,6006.0,,,,,,,8139.37,,8139.37
20250505,12,16429,,,,,,,,21661.77,,21661.77
20250520,8,1530,582.0,,,,,,,582.0,,582.0
20250504,8,2200,152.5,,,,,,,152.5,,152.5
20250517,13,15600,2377.33,,,,,,,2377.33,,2377.33
20250610,1,7369,158.0,67.0,,,,,,225.0,,225.0
20250513,10,11330,3490.5,,,,,,,3490.5,,3490.5
20250517,12,1530,289.91,,,,,,,289.91,,289.91
20250513,0,2820,,28438.39,,,,,45114.51,,,45114.51
20250605,19,9770,1200.5,,,,,,,1200.5,,1200.5
20250515,18,13093,,,,,8549.03,,,8549.03,,8549.03
20250611,11,8730,217.6,,,,,,,217.6,,217.6
20250511,13,1400,6152.02,,,,5744.25,,,11896.27,,11896.27
20250521,4,6800,5282.5,,,,1653.52,,,6936.02,,6936.02
20250604,21,3023,15438.75,,,,,,,15438.75,,15438.75
20250513,11,8730,156.0,,,,,,,156.0,,156.0
20250518,2,4100,3283.52,,,,94.0,,,3377.52,,3377.52
20250608,9,8730,506.4,,,,,,,506.4,,506.4
20250530,17,13070,192.0,,,,,,,192.0,,192.0
20250516,6,1799,145.5,,,,,,,145.5,,145.5
20250610,3,16020,,,,,8987.43,,,16240.43,,16240.43
20250512,8,13093,,,,,1286.9,,,1286.9,,1286.9
20250613,3,11330,154.0,,,,,,,154.0,,154.0
20250505,8,11330,950.4,,,,,,,950.4,,950.4
20250609,18,16420,1845.95,,,,,,,1845.95,,1845.95
20250528,17,8730,1964.01,,,,,,,1964.01,,1964.01
20250505,11,1799,790.22,,,,,,,790.22,,790.22
20250510,6,1799,128.5,,,,,,,128.5,,128.5
20250531,10,1530,356.15,,,,,,,356.15,,356.15
20250531,1,4100,2055.0,,,,1836.04,,,3891.04,,3891.04
20250511,17,13070,2406.5,,,,,,,2406.5,,2406.5
20250601,10,4530,57899.54,,,,,,,57899.54,,57899.54
20250526,20,3023,8288.26,,,,,,,8288.26,,8288.26
20250516,2,2200,66.5,,,,,,,3106.5,,3106.5
20250606,3,1799,53.5,,,,,,,53.5,,53.5
20250524,16,16420,896.6,,,,,,,896.6,,896.6
20250509,13,16420,1804.0,,,,,,,1804.0,,1804.0
20250606,12,16429,,,,,,,,22974.14,,22974.14
20250529,23,1799,693.5,,,,,,,693.5,,693.5
20250613,3,4100,757.0,,,,33.0,,55.0,790.0,,845.0
20250504,4,16429,,,,,,,,32132.18,,32132.18
20250523,15,1400,4035.44,,,,8130.09,,,12165.53,,12165.53
20250515,15,5310,639.5,,,,,,,639.5,,639.5
20250613,15,1530,196.0,,,,,,,196.0,,196.0
20250611,14,16420,1807.0,,,,,,,1807.0,,1807.0
20250612,7,4100,4236.5,,,,1119.45,,12306.8,5362.44,,17669.24
20250522,3,7369,,89.0,,,,,,89.0,,89.0
20250603,20,1530,1098.51,,,,,,,1098.51,,1098.51
20250605,20,1530,1023.5,,,,,,,1023.5,,1023.5
20250601,18,3023,6475.54,,,,,,,6475.54,,6475.54
20250520,1,13070,28.0,,,,,,,28.0,,28.0
20250522,21,1400,4319.3,,,,3179.77,,,7499.07,,7499.07
20250525,4,16739,,,,,,,,,,459.93
20250508,22,9770,179.0,,,,,,,179.0,,179.0
20250506,8,1530,119.5,,,,,,,119.5,,119.5
20250613,23,4100,3717.7,,,,,,,3717.7,,3717.7
20250608,11,15600,3516.39,,,,,,,3516.39,,3516.39
20250522,13,16420,515.0,,,,,,,515.0,,515.0
20250605,21,8730,474.0,,,,,,,474.0,,474.0
20250609,10,8730,470.0,,,,,,,470.0,,470.0
20250521,23,4530,7767.32,,,,,,,7767.32,,7767.32
20250608,5,1180,128.0,,,,432.0,,,2045.0,,2045.0
20250612,16,2240,1966.48,,,,,,,1966.48,,1966.48
20250525,13,6007,,,,,,,10071.04,9262.01,,19333.05
20250530,9,16739,1260.0,,,,,,,1260.0,,1329.97
20250511,2,9770,127.0,,,,,,,127.0,,127.0
20250517,13,13070,650.0,,,,,,,650.0,,650.0
20250606,14,8730,397.0,,,,,,,397.0,,397.0
20250611,1,14090,442.0,,,,751.0,,5868.0,1193.0,,7061.0
20250530,9,13093,,,,,1661.17,,,1661.17,,1661.17
20250530,21,4100,6012.0,,,,,,,6012.0,,6012.0
20250613,6,1620,117.0,,,,,,,117.0,,117.0
20250505,0,2760,224.0,15697.7,,,,,22827.7,23848.98,,46676.68
20250512,0,7520,,,,,,,,32630.0,,32630.0
20250502,16,7164,785.97,,,,,,,785.97,,785.97
20250604,7,14090,855.97,,,,11391.13,,1305.0,12247.1,,13552.1
20250603,22,7164,14.5,,,,,,,14.5,,14.5
20250515,11,9770,547.01,,,,,,,547.01,,547.01
20250510,19,1530,841.5,,,,,,,841.5,,841.5
20250523,16,2240,1290.9,,,,,,,1290.9,,1290.9
20250611,0,2820,,24869.28,,,,,61878.28,,,61878.28
20250516,3,14248,,100.0,,,,,,100.0,,100.0
20250519,0,13070,78.0,,,,,,,23237.0,,23237.0
20250603,9,1530,474.92,,,,,,,474.92,,474.92
20250529,20,15600,5924.89,,,,,,,5924.89,,5924.89
20250601,19,8730,586.0,,,,,,,586.0,,586.0
20250516,15,6007,,,,,,,19364.0,15043.49,,34407.49
20250525,5,2060,875.02,,,,,,,875.02,,875.02
20250523,3,1180,100.0,,,,,,,2216.0,,2216.0
20250506,11,13093,,,,,2295.53,,,2295.53,,2295.53
20250521,10,2200,171.0,,,,,,,171.0,,171.0
20250514,19,16420,1636.5,,,,,,,1636.5,,1636.5
20250604,8,13070,715.0,,,,,,,715.0,,715.0
20250604,18,13070,168.5,,,,,,,168.5,,168.5
20250510,4,3103,324.0,,,,173.01,,,497.01,,497.01
20250502,11,8730,530.0,,,,,,,530.0,,530.0
20250505,2,9770,192.0,,,,,,,192.0,,192.0
20250607,17,6007,,,,,,,45041.1,24676.14,,69717.24
20250515,6,16429,,,,,,,,34221.86,,34221.86
20250506,18,7164,334.5,,,,,,,334.5,,334.5
20250509,22,13093,,,,,4569.87,,,4569.87,,4569.87
20250524,4,1799,12.5,,,,,,,12.5,,12.5
20250527,13,9770,20.0,,,,,,,20.0,,20.0
20250605,18,2200,648.0,,,,,,,648.0,,648.0
20250521,8,8730,1253.0,,,,,,,1253.0,,1253.0
20250517,7,15600,1010.1,,,,,,,1010.1,,1010.1
20250611,10,13070,336.0,,,,,,,336.0,,336.0
20250524,21,3023,10877.33,,,,,,,10877.33,,10877.33
20250611,12,13070,766.4,,,,,,,766.4,,766.4
20250508,13,3023,7023.0,,,,,,,7023.0,,7023.0
20250601,12,9770,974.5,,,,,,,10033.5,,10033.5
20250504,18,16420,713.5,,,,,,,713.5,,713.5
20250527,12,1400,2362.5,,,,4450.81,,,6813.31,,6813.31
20250529,2,2060,28.0,,,,,,,28.0,,28.0
20250522,12,7164,310.2,,,,,,,310.2,,310.2
20250613,23,1799,148.0,,,,,,,148.0,,148.0
20250606,2,1040,651.0,,,,364.55,,,7201.44,,7201.44
20250524,10,4470,2313.78,,,,708.04,,,3021.82,,3021.82
20250505,19,16420,2313.69,,,,,,,2313.69,,2313.69
20250613,20,15600,1955.0,,,,,,,1955.0,,1955.0
20250603,1,1799,79.9,,,,,,,79.9,,79.9
20250508,16,2240,700.5,,,,,,,700.5,,700.5
20250610,7,7164,29.0,,,,,,,29.0,,29.0
20250509,5,1180,363.0,,,,,,,2963.5,,2963.5
20250612,9,13070,47.5,,,,,,,47.5,,47.5
20250525,12,8730,452.9,,,,,,,452.9,,452.9
20250608,8,4530,18998.45,,,,,,3531.5,18998.45,,22529.95
20250518,9,4530,53875.97,,,,,,649.0,53875.97,,54524.97
20250507,7,2200,266.0,,,,,,,266.0,,266.0
20250601,19,2200,247.4,,,,,,,247.4,,247.4
20250529,21,10820,2547.43,,,,,,,2547.43,,2547.43
20250511,1,3520,221.0,1734.5,,,361.82,,2066.0,2317.32,,4383.32
20250512,2,14140,,,,656599.5,,,656599.5,,,656599.5
20250506,2,16020,216.0,,,,9536.11,,,9752.11,,9752.11
20250527,6,7410,98.0,,,,1958.29,,,2056.29,,2056.29
20250528,12,7279,1331.0,,,,,,,1331.0,,1331.0
20250523,15,7279,954.4,,,,,,,954.4,,954.4
20250504,18,13300,4647.04,,,,,,,4647.04,,4647.04
20250527,12,7279,6096.23,,,,,,,6096.23,,6096.23
20250503,12,8810,275.0,,,,,,,275.0,,275.0
20250523,15,14140,,,,1699804.57,,,1699804.57,,,1699804.57
20250506,12,3520,515.3,33.0,,,1672.13,,,2220.43,,2220.43
20250508,22,1160,5191.81,,,,,,,5191.81,,5191.81
20250502,22,7279,3967.8,,,,,,,3967.8,,3967.8
20250602,18,7410,177.0,,,,,,,177.0,,177.0
20250612,14,1160,28505.73,,,,,,,28505.73,,28505.73
20250504,12,8810,4519.9,,,,,,,4519.9,,4519.9
20250606,18,1160,64161.48,,,,,,,64161.48,,64161.48
20250521,13,14140,,,,1483858.12,,,1483858.12,,,1483858.12
20250527,3,14140,,,,122165.53,,,122165.53,,,122165.53
20250504,19,10820,5257.5,,,,,,,5257.5,,5257.5
20250504,7,10820,1090.0,,,,,,,1090.0,,1090.0
20250522,7,9750,6779.36,,,,,,,6779.36,,6779.36
20250506,10,4929,,797.0,,,,,,797.0,,797.0
20250503,9,16020,3632.16,,,,6922.94,,,11461.88,,11461.88
20250521,14,1160,40722.68,,,,,,,40722.68,,40722.68
20250605,18,1160,66191.86,,,,,,,66191.86,,66191.86
20250604,19,7279,1108.3,,,,,,,1108.3,,1108.3
20250603,21,1160,48024.13,,,,,,,48024.13,,48024.13
20250512,1,7279,358.0,,,,,,,358.0,,358.0
20250530,17,1160,49438.39,,,,,,,49438.39,,49438.39
20250516,2,14140,,,,279530.43,,,279530.43,,,279530.43
20250523,7,4470,1140.54,,,,,,,1140.54,,1140.54
20250523,6,8810,260.0,,,,,,,260.0,,260.0
20250608,10,4929,,730.0,,,,,,730.0,,730.0
20250506,20,9750,3652.22,,,,,,,3652.22,,3652.22
20250514,7,10820,1048.0,,,,,,,1048.0,,1048.0
20250510,18,10820,4220.06,,,,,,,4220.06,,4220.06
20250601,18,7279,1058.7,,,,,,,1058.7,,1058.7
20250613,11,1160,27264.57,,,,,,,27264.57,,27264.57
20250510,3,11300,891.48,156.5,,,368.0,,,2447.98,,2447.98
20250517,19,7279,3122.5,,,,,,,3122.5,,3122.5
20250522,9,13300,1285.5,,,,,,,1285.5,,1285.5
20250530,1,11300,397.5,278.0,,,2014.13,,,3621.63,,3621.63
20250522,17,8810,2322.97,,,,,,,2322.97,,2322.97
20250506,3,2600,,158.0,,,71.0,,,229.0,,229.0
20250510,0,9240,32.0,770.0,,,6198.06,,770.0,10181.06,,10951.06
20250607,21,7279,5588.4,,,,,,,5588.4,,5588.4
20250522,5,11300,559.0,2990.0,,,1718.51,,,5362.51,,5362.51
20250602,8,1160,24268.22,,,,,,,24268.22,,24268.22
20250612,9,7279,1923.37,,,,,,,1923.37,,1923.37
20250522,11,1160,30686.03,,,,,,,30686.03,,30686.03
20250601,1,3520,480.0,48.5,,,928.0,,197.0,1456.5,,1653.5
20250529,7,11300,3517.4,683.0,,,716.5,,7519.0,5066.9,,12585.9
20250503,7,14140,,,,715503.81,,,715503.81,,,715503.81
20250604,7,6140,19374.01,639.0,,,1191.0,,639.0,20565.01,,21204.01
20250520,0,9340,,,,,,,,380.0,,380.0
20250527,12,11300,9856.95,1049.02,,,4798.53,,1890.15,25256.31,,27146.46
20250601,12,2990,1507.5,,,,791.02,,,2694.52,,2694.52
20250511,9,10820,4856.57,,,,,,,4856.57,,4856.57
20250511,17,9750,7055.68,,,,,,,7055.68,,7055.68
20250613,13,13300,2038.77,,,,,,,2038.77,,2038.77
20250606,17,13300,4988.09,,,,,,,4988.09,,4988.09
20250604,4,15400,4932.0,,,,,,,4932.0,,4932.0
20250511,19,7410,830.5,,,,,,,830.5,,830.5
20250520,16,10820,5162.84,,,,,,,5162.84,,5162.84
20250529,2,4929,,1996.0,,,,,,1996.0,,1996.0
20250526,23,15310,1054.5,,,,,,,1054.5,,1054.5
20250512,21,1160,32361.07,,,,,,,32361.07,,32361.07
20250605,11,7279,877.6,,,,,,,877.6,,877.6
20250513,14,8810,1116.0,,,,,,,1116.0,,1116.0
20250528,11,2990,1998.5,,,,129.01,,,2545.5,,2545.5
20250520,20,9750,4283.82,,,,,,,4283.82,,4283.82
20250525,6,4470,1183.0,,,,,,,1183.0,,1183.0
20250517,0,8010,21592.0,27762.74,,,,,27762.74,33608.0,,61370.74
20250612,18,1160,29403.52,,,,,,,29403.52,,29403.52
20250521,5,7410,28.0,,,,112.01,,,140.01,,140.01
20250525,12,3520,1715.0,1063.75,,,723.8,,,3502.55,,3502.55
20250529,16,7279,1175.9,,,,,,,1175.9,,1175.9
20250603,13,10820,5748.18,,,,,,,5748.18,,5748.18
20250611,4,9750,1374.5,,,,,,,1374.5,,1374.5
20250608,1,9750,3407.96,,,,,,,3407.96,,3407.96
20250524,9,14140,,,,1230775.05,,,1230775.05,,,1230775.05
20250608,5,4929,,2945.35,,,,,,2945.35,,2945.35
20250531,2,9140,234.0,,,,1433.05,,,1667.05,,1667.05
20250608,17,1160,94229.75,,,,,,,94229.75,,94229.75
20250512,7,14140,,,,1413958.35,,,1413958.35,,,1413958.35
20250520,4,4929,,5087.13,,,,,,5087.13,,5087.13
20250603,19,1160,74913.71,,,,,,,74913.71,,74913.71
20250525,4,10820,60.0,,,,,,,60.0,,60.0
20250519,1,7279,189.0,,,,,,,189.0,,189.0
20250610,6,7410,726.09,,,,2147.3,,,2873.39,,2873.39
20250610,13,9750,2474.5,,,,,,,2474.5,,2474.5
20250507,22,7410,47.5,,,,,,,47.5,,47.5
20250524,17,7410,300.0,,,,,,,300.0,,300.0
20250613,20,9750,4850.53,,,,,,,4850.53,,4850.53
20250520,19,13300,3944.18,,,,,,,3944.18,,3944.18
20250509,19,10820,3715.0,,,,,,,3715.0,,3715.0
20250522,20,9750,3055.52,,,,,,,3055.52,,3055.52
20250503,0,11490,23.0,5651.2,,,,,40629.2,507714.33,507691.33,548343.53
20250528,12,7410,38.0,,,,,,,38.0,,38.0
20250507,12,8810,1653.0,,,,,,,1653.0,,1653.0
20250601,5,14140,,,,430293.13,,,430293.13,,,430293.13
20250531,15,10820,5712.76,,,,,,,5712.76,,5712.76
20250511,1,10820,286.0,,,,,,,286.0,,286.0
20250605,14,14140,,,,1603843.15,,,1603843.15,,,1603843.15
20250502,7,9140,191.0,,,,3665.64,,,3856.64,,3856.64
20250603,13,7410,40.0,,,,,,,40.0,,40.0
20250528,8,4929,,264.6,,,,,,264.6,,264.6
20250613,13,9750,2276.28,,,,,,,2276.28,,2276.28
20250510,10,11300,5942.63,,,,318.0,,4250.0,13112.65,,17362.65
20250520,7,16020,3146.6,,,,17679.6,,,20826.2,,20826.2
20250504,11,8810,951.0,,,,,,,951.0,,951.0
20250507,20,7410,592.65,,,,,,,592.65,,592.65
20250604,12,6020,767.0,,,,409.0,,,130945.45,,130945.45
20250526,23,8810,1001.5,,,,,,,1001.5,,1001.5
20250510,9,2600,2996.0,73.0,,,2261.69,,,5330.69,,5330.69
20250611,5,4470,331.0,,,,,,,331.0,,331.0
20250530,11,3520,485.5,403.0,,,115.0,,,1003.5,,1003.5
20250601,23,14140,,,,1039684.44,,,1039684.44,,,1039684.44
20250509,4,9140,70.0,,,,8025.5,,,8095.5,,8095.5
20250525,11,1990,3492.06,,,,,,,3492.06,,3492.06
20250503,6,1990,349.5,,,,,,,349.5,,349.5
20250609,18,1150,5042.9,,,,,,,5042.9,,5042.9
20250509,22,6740,544.0,,,,,,,673.5,,673.5
20250525,18,13210,2517.0,,,,,,,2517.0,,2517.0
20250524,14,11330,1866.9,,,,,,,1866.9,,1866.9
20250510,16,15290,,,,,,,,2452.1,,2452.1
20250506,9,14357,49.5,,,,3689.0,,,3738.5,,3738.5
20250521,5,4230,3870.5,,,,2199.52,,,6070.02,,6070.02
20250612,12,6740,3480.0,,,,,,,28535.7,,28535.7
20250513,23,1860,189.0,,,,,,,189.0,,189.0
20250525,19,7869,418.5,,,,,,,418.5,,418.5
20250525,9,14380,2640.65,1881.9,,,,,1881.9,2640.65,,4522.55
20250511,19,14650,2188.0,,,,1735.13,,,3923.13,,3923.13
20250520,17,11260,561.0,,,,5426.62,,,5987.62,,5987.62
20250517,10,13210,347.0,,,,,,390.0,347.0,,737.0
20250512,19,1990,1289.0,,,,,,,1289.0,,1289.0
20250606,11,6840,653.5,,,,,,2757.0,653.5,,3410.5
20250527,6,1120,350.5,862.62,,,,,,1213.12,,1213.12
20250514,11,1120,13358.44,1658.0,,,,,566.0,14450.44,,15016.44
20250524,6,14380,480.5,,,,,,,1955.51,,1955.51
20250518,10,1460,2403.01,542.0,,,,,542.0,92560.48,,93102.48
20250527,20,15290,,,,,,,,1222.6,,1222.6
20250610,16,2250,1149.5,,,,,,,1149.5,,1149.5
20250518,15,7380,4991.23,,,,,,,11744.93,,11744.93
20250529,20,14325,,,,,16213.5,,,25870.6,,25870.6
20250609,15,1120,78057.89,6467.45,,,,,6467.45,78057.89,,84525.34
20250519,18,7869,266.0,,,,,,,266.0,,266.0
20250611,22,6740,1238.0,,,,,,,1741.0,,1741.0
20250523,12,2250,1006.0,,,,,,,1006.0,,1006.0
20250605,19,6740,1524.3,,,,,,,10572.1,,10572.1
20250605,9,16500,,65.0,,,,,,65.0,,65.0
20250606,16,11260,592.5,,,,5191.78,,,5784.28,,5784.28
20250530,18,11330,4766.05,,,,,,,4766.05,,4766.05
20250608,13,7869,568.75,,,,,,,568.75,,568.75
20250528,19,14357,779.5,,,,9729.0,,,10508.5,,10508.5
20250502,12,11440,280.0,,,,310.0,,,590.0,,590.0
20250502,17,11260,589.5,,,,6119.29,,,6708.79,,6708.79
20250531,15,6740,1934.53,,,,,,,13839.32,,13839.32
20250510,17,1120,42574.11,5477.8,,,,,5477.8,42574.11,,48051.91
20250522,19,14650,1213.52,,,,1804.31,,,3017.83,,3017.83
20250518,22,14090,684.5,,,,11645.58,,,12330.08,,12330.08
20250510,7,14380,1885.5,43.0,,,,,,2555.01,,2555.01
20250503,15,1120,23314.08,5665.75,,,,,5665.75,23314.08,,28979.83
20250506,6,14380,711.0,,,,,,,1545.01,,1545.01
20250605,7,1150,3021.9,,,,,,,3021.9,,3021.9
20250608,21,6740,1261.9,,,,,,,9451.6,,9451.6
20250604,18,11330,2889.0,,,,,,,2889.0,,2889.0
20250529,18,14357,529.0,,,,6838.5,,407.0,7367.5,,7774.5
20250505,8,1460,5256.0,182.0,,,,,182.0,23380.95,,23562.95
20250509,5,6840,,,,,,,690.0,,,690.0
20250505,17,1460,1028.5,,,,,,,135949.07,,135949.07
20250505,20,7869,415.5,,,,,,,415.5,,415.5
20250516,4,3440,,61.0,,,,,,61.0,,61.0
20250609,23,13210,1454.0,,,,,,,1454.0,,1454.0
20250610,15,14325,,,,,7121.5,,,14228.99,,14228.99
20250508,9,16500,,123.5,,,,,,123.5,,123.5
20250531,9,2250,1927.5,78.0,,,,,,2005.5,,2005.5
20250506,2,6800,4642.0,,,,3599.67,,,8241.67,,8241.67
20250524,0,2410,,3765.0,,,,,9058.0,2382.0,,11440.0
20250604,11,7380,501.0,,,,69.0,,,10280.78,,10280.78
20250610,10,1150,1576.91,,,,,,,1576.91,,1576.91
20250601,14,15290,,,,,,,,3498.5,,3498.5
20250512,11,11260,638.5,,,,3849.54,,,4488.04,,4488.04
20250609,6,16500,,62.0,,,,,,62.0,,62.0
20250605,19,6060,4608.0,,,,15265.0,,,79786.1,,101791.42
20250517,9,16500,,635.0,,,,,,635.0,,635.0
20250515,10,1120,13972.05,3409.07,,,,,2031.07,15350.05,,17381.12
20250609,12,2250,1375.5,,,,,,,1375.5,,1375.5
20250510,19,1120,32462.8,10910.45,,,,,10910.45,32462.8,,43373.25
20250525,2,9839,,109.0,,,,,,109.0,,109.0
20250510,7,3440,867.5,155.0,,,,,,1022.5,,1022.5
20250510,7,11260,37.0,,,,994.65,,,1031.65,,1031.65
20250612,20,11330,2464.2,,,,,,,2464.2,,2464.2
20250519,7,16500,,312.0,,,,,,312.0,,312.0
20250519,15,1990,1711.0,,,,,,,1711.0,,1711.0
20250502,13,14650,1917.5,,,,4774.52,,,6692.02,,6692.02
20250522,19,13210,378.0,,,,,,,378.0,,378.0
20250527,17,6060,5422.0,,,,25693.0,,,174436.85,,184444.3
20250511,20,15290,,,,,,,,626.0,,626.0
20250510,14,2250,3173.9,,,,,,,3173.9,,3173.9
20250521,8,7869,492.0,,,,,,,492.0,,492.0
20250502,4,3440,,117.0,,,,,,117.0,,117.0
20250608,23,1150,8576.5,,,,,,,8576.5,,8576.5
20250602,1,1990,170.5,,,,,,,170.5,,170.5
20250521,20,11330,2382.05,,,,,,,2382.05,,2382.05
20250523,18,14090,639.0,,,,28711.79,,,29350.79,,29350.79
20250503,6,6840,305.5,,,,,,7264.3,305.5,,7569.8
20250601,19,11330,1675.0,,,,,,,1675.0,,1675.0
20250508,12,1150,1073.0,,,,,,,1073.0,,1073.0
20250520,11,16500,,228.0,,,,,,228.0,,228.0
20250602,23,14090,78.0,,,,2507.54,,,2585.54,,2585.54
20250507,14,11330,1856.5,,,,,,,1856.5,,1856.5
20250503,11,1860,172.5,,,,,,,172.5,,172.5
20250607,17,1860,1040.5,,,,,,,1040.5,,1040.5
20250521,19,1860,1828.78,,,,,,,1828.78,,1828.78
20250512,22,7840,205614.29,672.1,,,,,672.1,240061.44,,240733.54
20250502,23,11330,606.0,,,,,,,606.0,,606.0
20250523,15,1990,1241.5,,,,,,,1241.5,,1241.5
20250610,23,13210,346.5,,,,,,,346.5,,346.5
20250523,15,1120,36794.72,1553.42,,,,,1553.42,36794.72,,38348.14
20250604,20,6740,647.5,,,,,,,7925.75,,7925.75
20250505,16,13210,775.0,,,,,,,775.0,,775.0
20250516,6,13210,316.7,,,,,,,316.7,,316.7
20250511,15,13210,1633.0,,,,,,,1633.0,,1633.0
20250606,9,14380,4162.46,3626.6,,,,,3458.6,4330.46,,7789.06
20250607,15,14650,3197.3,,,,2206.42,,,5403.72,,5403.72
20250611,11,6740,537.4,,,,,,,8165.9,,8165.9
20250604,13,11260,1078.0,,,,5702.72,,,6780.72,,6780.72
20250515,9,7869,916.49,,,,,,,916.49,,916.49
20250528,6,14380,607.0,,,,,,,607.0,,607.0
20250526,14,14650,2797.5,,,,2799.51,,,5597.01,,5597.01
20250606,11,11440,455.0,,,,106.0,,,561.0,,561.0
20250610,16,15290,,,,,,,,1100.0,,1100.0
20250605,7,2250,1436.2,,,,,,,1436.2,,1436.2
20250520,18,1150,2191.0,,,,,,,2191.0,,2191.0
20250612,21,1860,311.0,,,,,,,311.0,,311.0
20250510,7,4040,13291.51,2973.5,,,11463.34,,,34107.55,,34107.55
20250513,16,7869,262.0,,,,,,,262.0,,262.0
20250608,18,1120,44030.89,3623.1,,,,,3623.1,44030.89,,47653.99
20250504,7,11440,22.0,,,,99.0,,,121.0,,121.0
20250530,19,1860,1388.6,,,,,,,1388.6,,1388.6
20250611,20,11260,670.5,,,,2463.62,,,3134.12,,3134.12
20250520,0,15860,192.5,10813.34,93365.66,,27050.0,,104179.0,28462.5,,132641.5
20250509,14,1990,4123.0,,,,,,,4123.0,,4123.0
20250611,21,14650,4222.0,,,,2209.82,,,6431.82,,6431.82
20250512,8,1860,163.5,,,,,,,163.5,,163.5
20250516,17,11330,3548.4,,,,,,,3548.4,,3548.4
20250510,22,11260,516.5,,,,6109.48,,,6625.98,,6625.98
20250510,19,14650,2845.5,,,,2425.7,,,5271.2,,5271.2
20250506,20,1860,1272.8,,,,,,,1272.8,,1272.8
20250517,4,6840,,,,,,,265.0,,,265.0
20250606,17,1860,2184.5,,,,,,,2184.5,,2184.5
20250607,23,1150,4690.5,,,,,,,4690.5,,4690.5
20250514,18,1860,809.13,,,,,,,809.13,,809.13
20250522,15,1120,23093.27,1582.02,,,,,1582.02,23093.27,,24675.29
20250513,19,1990,3225.5,,,,,,,3225.5,,3225.5
20250503,17,1150,8280.15,,,,,,,8280.15,,8280.15
20250510,12,11440,827.5,,,,489.01,,,1316.51,,1316.51
20250528,16,1120,43032.25,1658.6,,,,,1658.6,43032.25,,44690.85
20250531,12,15290,,,,,,,,8324.1,,8324.1
20250612,8,14357,580.5,,,,663.5,,,1244.0,,1244.0
20250608,13,11260,1056.41,,,,1645.37,,,2701.78,,2701.78
20250607,6,14325,,,,,45.0,,,45.0,,45.0
20250527,12,1150,1756.9,,,,,,,1756.9,,1756.9
20250517,6,6840,370.8,,,,,,8105.0,370.8,,8475.8
20250516,22,2990,518.5,,,,,,,518.5,,518.5
20250606,10,2990,2766.0,,,,1278.14,,,4044.14,,4044.14
20250601,17,7640,71834.9,,,,,,,71834.9,,71834.9
20250529,8,7640,10411.38,,,,,,,10411.38,,10411.38
20250525,12,14500,1325.5,1019.0,,,,,,2344.5,,2344.5
20250602,10,14500,1502.54,846.0,,,,,,2348.54,,2348.54
20250608,0,15309,,,,,,,1750.0,13262.1,,15012.1
20250518,23,7380,745.5,,,,,,,745.5,,745.5
20250511,18,4290,26682.99,,,,,,,26682.99,,26682.99
20250511,23,9880,1009.4,21780.3,,,1353.5,,21780.3,2362.9,,24143.2
20250521,17,2020,30724.05,,,,,,,30724.05,,30724.05
20250517,11,14500,2534.87,468.5,,,,,,3003.37,,3003.37
20250530,13,14350,457.5,,,,8030.62,,,26930.32,,26930.32
20250613,13,14500,282.5,,,,,,,282.5,,282.5
20250513,2,2770,126621.71,,,,,,,126621.71,,126621.71
20250528,20,4290,31561.2,,,,,,,31561.2,,31561.2
20250606,11,10580,2542.74,,,,,,,2542.74,,2542.74
20250526,23,11300,2756.0,,,,,,,2756.0,,2756.0
20250511,22,1740,645.51,,,,,,,645.51,,645.51
20250601,16,14350,821.4,,,,7960.94,,,37097.44,,37097.44
